brand,model,price,year,kilometers,power,link
Škoda,Fabia,89000,2008,126333,44,/osobni/detail/skoda/fabia/18559174?goFrom=list
Chrysler,Sebring,89000,2008,134650,103,/osobni/detail/chrysler/sebring/18653363?goFrom=list
Kia,Cee´d,89000,2008,135317,90,/osobni/detail/kia/cee-d/18783968?goFrom=list
Citroën,Grand C4 Picasso,89000,2008,137000,92,/osobni/detail/citroen/grand-c4-picasso/18564741?goFrom=list
Renault,Modus,89000,2008,139000,55,/osobni/detail/renault/modus/18588365?goFrom=list
Mercedes-Benz,Tøídy A,89000,2008,140000,80,/osobni/detail/mercedes-benz/tridy-a/18657703?goFrom=list
Škoda,Fabia,89000,2008,141684,51,/osobni/detail/skoda/fabia/18675151?goFrom=list
Fiat,500,89000,2008,142123,51,/osobni/detail/fiat/500/18705676?goFrom=list
Mazda,6,89000,2008,143988,88,/osobni/detail/mazda/6/18272279?goFrom=list
Citroën,C4 Picasso,89000,2008,145800,80,/osobni/detail/citroen/c4-picasso/17399297?goFrom=list
Mazda,2,89000,2008,150813,55,/osobni/detail/mazda/2/18739366?goFrom=list
Škoda,Fabia,89000,2008,151913,63,/osobni/detail/skoda/fabia/18733385?goFrom=list
Škoda,Fabia,89000,2008,153641,51,/osobni/detail/skoda/fabia/18740409?goFrom=list
Peugeot,308,89000,2008,155046,100,/osobni/detail/peugeot/308/18803479?goFrom=list
Škoda,Fabia,89000,2008,155681,63,/osobni/detail/skoda/fabia/18804047?goFrom=list
Ford,Focus,89000,2008,156000,74,/osobni/detail/ford/focus/18080739?goFrom=list
Peugeot,308,89000,2008,156039,88,/osobni/detail/peugeot/308/18785798?goFrom=list
Škoda,Fabia,89000,2008,156420,51,/osobni/detail/skoda/fabia/18379766?goFrom=list
Škoda,Fabia,89000,2008,157717,44,/osobni/detail/skoda/fabia/17950485?goFrom=list
Škoda,Roomster,89000,2008,157942,59,/osobni/detail/skoda/roomster/18773027?goFrom=list
Ford,Focus,89000,2008,158551,80,/osobni/detail/ford/focus/18526712?goFrom=list
Seat,Leon,89000,2008,159700,77,/osobni/detail/seat/leon/18739249?goFrom=list
Škoda,Fabia,89000,2008,160000,63,/osobni/detail/skoda/fabia/18676450?goFrom=list
Škoda,Octavia,89000,2008,162000,74,/osobni/detail/skoda/octavia/18755808?goFrom=list
Nissan,Note,89000,2008,164750,81,/osobni/detail/nissan/note/18393533?goFrom=list
Renault,Grand Espace,89000,2008,165000,125,/osobni/detail/renault/grand-espace/17202978?goFrom=list
Škoda,Fabia,89000,2008,166847,63,/osobni/detail/skoda/fabia/18598481?goFrom=list
Ford,C-MAX,89000,2008,167800,66,/osobni/detail/ford/c-max/18110932?goFrom=list
Honda,Civic,89000,2008,172000,103,/osobni/detail/honda/civic/17650132?goFrom=list
Ford,Mondeo,89000,2008,175000,85,/osobni/detail/ford/mondeo/17774665?goFrom=list
Ford,C-MAX,89000,2008,177325,80,/osobni/detail/ford/c-max/17756911?goFrom=list
Citroën,C8,89000,2008,179000,100,/osobni/detail/citroen/c8/18700739?goFrom=list
Škoda,Fabia,89000,2008,182951,63,/osobni/detail/skoda/fabia/18796066?goFrom=list
Fiat,500,89000,2008,183891,51,/osobni/detail/fiat/500/18802615?goFrom=list
Ford,C-MAX,89000,2008,184999,74,/osobni/detail/ford/c-max/18647562?goFrom=list
Ford,C-MAX,89000,2008,185315,100,/osobni/detail/ford/c-max/18801882?goFrom=list
Škoda,Fabia,89000,2008,190000,63,/osobni/detail/skoda/fabia/17487243?goFrom=list
Alfa Romeo,159,89000,2008,190000,118,/osobni/detail/alfa-romeo/159/18802059?goFrom=list
Škoda,Fabia,89000,2008,192745,63,/osobni/detail/skoda/fabia/18302561?goFrom=list
Suzuki,SX4,89000,2008,193907,88,/osobni/detail/suzuki/sx4/18756936?goFrom=list
Peugeot,308,89000,2008,195820,80,/osobni/detail/peugeot/308/18638809?goFrom=list
Citroën,Berlingo,89000,2008,199000,55,/osobni/detail/citroen/berlingo/18808387?goFrom=list
Renault,Koleos,89000,2008,199000,110,/osobni/detail/renault/koleos/18675925?goFrom=list
Peugeot,207,89000,2007,33124,65,/osobni/detail/peugeot/207/18783626?goFrom=list
Aixam,A721,89000,2007,55552,4,/osobni/detail/aixam/a721/17388431?goFrom=list
Mini,One,89000,2007,80900,70,/osobni/detail/mini/one/18751314?goFrom=list
Mazda,2,89000,2007,85000,55,/osobni/detail/mazda/2/18792396?goFrom=list
Suzuki,Swift,89000,2007,97000,68,/osobni/detail/suzuki/swift/18753620?goFrom=list
Kia,Magentis,89000,2007,99600,106,/osobni/detail/kia/magentis/18810408?goFrom=list
Kia,Cee´d,89000,2007,101000,80,/osobni/detail/kia/cee-d/18759730?goFrom=list
Chevrolet,Captiva,89000,2007,102000,169,/osobni/detail/chevrolet/captiva/18399833?goFrom=list
Škoda,Roomster,89000,2007,107110,77,/osobni/detail/skoda/roomster/18785485?goFrom=list
Ford,Fusion,89000,2007,108347,55,/osobni/detail/ford/fusion/18775634?goFrom=list
Škoda,Roomster,89000,2007,112000,51,/osobni/detail/skoda/roomster/18591665?goFrom=list
Suzuki,Swift,89000,2007,115400,67,/osobni/detail/suzuki/swift/18790325?goFrom=list
Smart,Fortwo,89000,2007,119338,33,/osobni/detail/smart/fortwo/18209876?goFrom=list
Ford,C-MAX,89000,2007,122377,100,/osobni/detail/ford/c-max/17728825?goFrom=list
Ford,C-MAX,89000,2007,135000,85,/osobni/detail/ford/c-max/18757478?goFrom=list
Škoda,Octavia,89000,2007,138000,77,/osobni/detail/skoda/octavia/18802157?goFrom=list
Volkswagen,Golf,89000,2007,141000,59,/osobni/detail/volkswagen/golf/18681806?goFrom=list
Škoda,Octavia,89000,2007,142863,75,/osobni/detail/skoda/octavia/18800357?goFrom=list
Škoda,Fabia,89000,2007,150339,51,/osobni/detail/skoda/fabia/18488310?goFrom=list
Škoda,Fabia,89000,2007,150980,44,/osobni/detail/skoda/fabia/18333368?goFrom=list
Opel,Astra,89000,2007,152841,103,/osobni/detail/opel/astra/18637540?goFrom=list
Ford,C-MAX,89000,2007,156000,80,/osobni/detail/ford/c-max/17989466?goFrom=list
Ford,C-MAX,89000,2007,157966,74,/osobni/detail/ford/c-max/18747944?goFrom=list
Opel,Vectra,89000,2007,161000,77,/osobni/detail/opel/vectra/18525101?goFrom=list
Mazda,5,89000,2007,161000,81,/osobni/detail/mazda/5/18798584?goFrom=list
Peugeot,207,89000,2007,165000,88,/osobni/detail/peugeot/207/18488392?goFrom=list
Volkswagen,Golf Plus,89000,2007,167302,90,/osobni/detail/volkswagen/golf-plus/18326622?goFrom=list
Honda,Jazz,89000,2007,171000,57,/osobni/detail/honda/jazz/18792158?goFrom=list
Mercedes-Benz,Tøídy B,89000,2007,172000,80,/osobni/detail/mercedes-benz/tridy-b/18709346?goFrom=list
Volkswagen,Golf,89000,2007,176100,59,/osobni/detail/volkswagen/golf/18797671?goFrom=list
Alfa Romeo,159,89000,2007,178969,103,/osobni/detail/alfa-romeo/159/18747569?goFrom=list
Fiat,Sedici,89000,2007,183330,88,/osobni/detail/fiat/sedici/18381406?goFrom=list
Škoda,Fabia,89000,2007,189486,63,/osobni/detail/skoda/fabia/18709454?goFrom=list
Fiat,Bravo,89000,2007,192065,88,/osobni/detail/fiat/bravo/18687683?goFrom=list
Volkswagen,Eos,89000,2007,194000,85,/osobni/detail/volkswagen/eos/18545115?goFrom=list
Peugeot,407,89000,2007,197161,100,/osobni/detail/peugeot/407/18802112?goFrom=list
Toyota,Auris,89000,2007,198000,71,/osobni/detail/toyota/auris/18091958?goFrom=list
Volkswagen,Golf Plus,89000,2007,198116,77,/osobni/detail/volkswagen/golf-plus/18812049?goFrom=list
Volkswagen,Polo,89000,2007,199292,74,/osobni/detail/volkswagen/polo/18214028?goFrom=list
Škoda,Octavia,89000,2007,199982,77,/osobni/detail/skoda/octavia/18501245?goFrom=list
Audi,A3,89000,2006,186051,85,/osobni/detail/audi/a3/18744783?goFrom=list
Ford,C-MAX,89000,2006,14800,92,/osobni/detail/ford/c-max/18800512?goFrom=list
Mazda,3,89000,2006,85000,77,/osobni/detail/mazda/3/18775181?goFrom=list
Ford,C-MAX,89000,2006,120328,92,/osobni/detail/ford/c-max/18767118?goFrom=list
Volkswagen,Golf,89000,2006,125061,77,/osobni/detail/volkswagen/golf/18659891?goFrom=list
Citroën,Berlingo,89000,2006,135383,80,/osobni/detail/citroen/berlingo/18795105?goFrom=list
Ford,C-MAX,89000,2006,139000,80,/osobni/detail/ford/c-max/17135810?goFrom=list
Ford,C-MAX,89000,2006,143889,85,/osobni/detail/ford/c-max/18707312?goFrom=list
Škoda,Octavia,89000,2006,148399,75,/osobni/detail/skoda/octavia/18729564?goFrom=list
Mini,Cooper,89000,2006,151234,85,/osobni/detail/mini/cooper/18727946?goFrom=list
Alfa Romeo,159,89000,2006,157135,110,/osobni/detail/alfa-romeo/159/18794596?goFrom=list
Volkswagen,Golf Plus,89000,2006,159000,77,/osobni/detail/volkswagen/golf-plus/18247432?goFrom=list
Škoda,Octavia,89000,2006,163440,75,/osobni/detail/skoda/octavia/18548754?goFrom=list
Honda,Civic,89000,2006,164112,103,/osobni/detail/honda/civic/18462491?goFrom=list
Suzuki,SX4,89000,2006,168500,73,/osobni/detail/suzuki/sx4/18514147?goFrom=list
Nissan,X-Trail,89000,2006,170000,100,/osobni/detail/nissan/x-trail/18768702?goFrom=list
Mini,Cooper,89000,2006,171000,85,/osobni/detail/mini/cooper/18761177?goFrom=list
Volkswagen,Jetta,89000,2006,171358,75,/osobni/detail/volkswagen/jetta/18776623?goFrom=list
Audi,A3,89000,2006,172628,103,/osobni/detail/audi/a3/18485595?goFrom=list
Kia,Sorento,89000,2006,173892,103,/osobni/detail/kia/sorento/18759578?goFrom=list
Ford,Transit,89000,2006,178100,63,/osobni/detail/ford/transit/18762910?goFrom=list
Suzuki,SX4,89000,2006,186000,88,/osobni/detail/suzuki/sx4/17211787?goFrom=list
Škoda,Octavia,89000,2006,188225,77,/osobni/detail/skoda/octavia/18516188?goFrom=list
Škoda,Octavia,89000,2006,188516,77,/osobni/detail/skoda/octavia/18461031?goFrom=list
Subaru,Impreza,89000,2006,192000,118,/osobni/detail/subaru/impreza/18618875?goFrom=list
Seat,Alhambra,89000,2006,194000,103,/osobni/detail/seat/alhambra/18813265?goFrom=list
Kia,Sportage,89000,2006,194569,103,/osobni/detail/kia/sportage/18723235?goFrom=list
Škoda,Octavia,89000,2006,195900,103,/osobni/detail/skoda/octavia/18682558?goFrom=list
Volkswagen,Golf,89000,2006,196291,59,/osobni/detail/volkswagen/golf/18738634?goFrom=list
Alfa Romeo,159,89000,2006,198040,110,/osobni/detail/alfa-romeo/159/18659848?goFrom=list
Peugeot,307,89000,2006,199206,80,/osobni/detail/peugeot/307/18591051?goFrom=list
Škoda,Octavia,89000,2005,69775,75,/osobni/detail/skoda/octavia/18778761?goFrom=list
Volkswagen,Passat,89000,2005,127100,85,/osobni/detail/volkswagen/passat/18415738?goFrom=list
Volkswagen,New Beetle,89000,2005,135000,74,/osobni/detail/volkswagen/new-beetle/18807319?goFrom=list
Škoda,Octavia,89000,2005,137610,75,/osobni/detail/skoda/octavia/17895367?goFrom=list
Mercedes-Benz,Tøídy A,89000,2005,142446,80,/osobni/detail/mercedes-benz/tridy-a/17895282?goFrom=list
Alfa Romeo,GT,89000,2005,150609,122,/osobni/detail/alfa-romeo/gt/18782819?goFrom=list
Mitsubishi,Outlander,89000,2005,157502,100,/osobni/detail/mitsubishi/outlander/17758586?goFrom=list
Ford,Focus,89000,2005,160434,74,/osobni/detail/ford/focus/18788215?goFrom=list
Volkswagen,Golf,89000,2005,160800,75,/osobni/detail/volkswagen/golf/18750645?goFrom=list
Mini,One,89000,2005,162300,66,/osobni/detail/mini/one/18310856?goFrom=list
Ford,C-MAX,89000,2005,174001,92,/osobni/detail/ford/c-max/18641435?goFrom=list
Škoda,Octavia,89000,2005,178000,75,/osobni/detail/skoda/octavia/18774754?goFrom=list
Nissan,Murano,89000,2005,184000,172,/osobni/detail/nissan/murano/18720923?goFrom=list
Volkswagen,Golf,89000,2005,187000,103,/osobni/detail/volkswagen/golf/18566817?goFrom=list
Volkswagen,Golf Plus,89000,2005,187000,77,/osobni/detail/volkswagen/golf-plus/18812809?goFrom=list
BMW,Øada 3,89000,2005,187500,85,/osobni/detail/bmw/rada-3/18420969?goFrom=list
Škoda,Octavia,89000,2005,190000,85,/osobni/detail/skoda/octavia/18764988?goFrom=list
Volkswagen,Passat,89000,2005,190658,103,/osobni/detail/volkswagen/passat/18769064?goFrom=list
Opel,Zafira,89000,2005,190877,88,/osobni/detail/opel/zafira/18095669?goFrom=list
Audi,A4,89000,2005,192000,103,/osobni/detail/audi/a4/18601590?goFrom=list
Hyundai,Tucson,89000,2005,193000,83,/osobni/detail/hyundai/tucson/18809684?goFrom=list
SsangYong,Rexton,89000,2005,198000,121,/osobni/detail/ssangyong/rexton/18638060?goFrom=list
Škoda,Octavia,89000,2005,198100,81,/osobni/detail/skoda/octavia/18701403?goFrom=list
Audi,A4,89000,2005,199000,103,/osobni/detail/audi/a4/18110865?goFrom=list
Volvo,V50,89000,2005,200000,80,/osobni/detail/volvo/v50/18053303?goFrom=list
Saab,9-3,89000,2005,200000,110,/osobni/detail/saab/9-3/18810613?goFrom=list
Audi,A3,89000,2004,162570,75,/osobni/detail/audi/a3/18805549?goFrom=list
Mitsubishi,Outlander,89000,2004,102000,100,/osobni/detail/mitsubishi/outlander/18395428?goFrom=list
Audi,A4,89000,2004,109000,110,/osobni/detail/audi/a4/18542339?goFrom=list
Volkswagen,Golf,89000,2004,144000,85,/osobni/detail/volkswagen/golf/18598866?goFrom=list
Volkswagen,Touran,89000,2004,162000,85,/osobni/detail/volkswagen/touran/17715577?goFrom=list
Volkswagen,Touran,89000,2004,165401,85,/osobni/detail/volkswagen/touran/18195161?goFrom=list
Volkswagen,Sharan,89000,2004,172204,85,/osobni/detail/volkswagen/sharan/18678895?goFrom=list
Seat,Alhambra,89000,2004,188000,85,/osobni/detail/seat/alhambra/18584324?goFrom=list
BMW,Øada 3,89000,2004,189346,85,/osobni/detail/bmw/rada-3/17060482?goFrom=list
Škoda,Octavia,89000,2004,190414,77,/osobni/detail/skoda/octavia/18579821?goFrom=list
Audi,A6,89000,2004,200000,165,/osobni/detail/audi/a6/18766241?goFrom=list
Volkswagen,New Beetle,89000,2003,97889,75,/osobni/detail/volkswagen/new-beetle/18752764?goFrom=list
BMW,Øada 3,89000,2003,116970,105,/osobni/detail/bmw/rada-3/18559168?goFrom=list
Mercedes-Benz,Tøídy C,89000,2003,123396,105,/osobni/detail/mercedes-benz/tridy-c/18791812?goFrom=list
Subaru,Legacy,89000,2003,124000,101,/osobni/detail/subaru/legacy/18800527?goFrom=list
Jaguar,X-Type,89000,2003,131000,96,/osobni/detail/jaguar/x-type/17209543?goFrom=list
Volkswagen,Touran,89000,2003,158529,85,/osobni/detail/volkswagen/touran/18213377?goFrom=list
Nissan,X-Trail,89000,2003,172032,84,/osobni/detail/nissan/x-trail/18768194?goFrom=list
Škoda,Octavia,89000,2003,178000,96,/osobni/detail/skoda/octavia/18805878?goFrom=list
Škoda,Superb,89000,2003,197124,110,/osobni/detail/skoda/superb/18638367?goFrom=list
Mercedes-Benz,Tøídy C,89000,2002,139091,105,/osobni/detail/mercedes-benz/tridy-c/18329476?goFrom=list
Audi,A4,89000,2002,149000,162,/osobni/detail/audi/a4/18784905?goFrom=list
Mercedes-Benz,Tøídy C,89000,2002,157352,125,/osobni/detail/mercedes-benz/tridy-c/18796494?goFrom=list
Mazda,Tribute,89000,2002,162800,91,/osobni/detail/mazda/tribute/17134559?goFrom=list
Honda,Civic,89000,2002,195400,92,/osobni/detail/honda/civic/18760632?goFrom=list
Volkswagen,Golf,89000,2001,109860,85,/osobni/detail/volkswagen/golf/18516245?goFrom=list
Chrysler,300M,89000,2001,151745,150,/osobni/detail/chrysler/300m/18431909?goFrom=list
Volkswagen,Sharan,89000,2001,196000,85,/osobni/detail/volkswagen/sharan/18685262?goFrom=list
Volvo,C70,89000,2000,158000,120,/osobni/detail/volvo/c70/18784769?goFrom=list
Saab,9-3,89000,2000,180700,96,/osobni/detail/saab/9-3/18300426?goFrom=list
Hyundai,Santa Fe,89250,2008,185150,114,/osobni/detail/hyundai/santa-fe/18271942?goFrom=list
Fiat,Punto,89300,2012,108948,51,/osobni/detail/fiat/punto/18796778?goFrom=list
Dacia,Sandero,89800,2013,150000,55,/osobni/detail/dacia/sandero/18529590?goFrom=list
Mazda,2,89800,2010,90000,55,/osobni/detail/mazda/2/18634262?goFrom=list
Ford,Fiesta,89800,2009,124079,44,/osobni/detail/ford/fiesta/18810542?goFrom=list
Opel,Corsa,89800,2008,97049,59,/osobni/detail/opel/corsa/18718818?goFrom=list
Volvo,C30,89800,2008,193450,80,/osobni/detail/volvo/c30/18754068?goFrom=list
Fiat,Grande Punto,89800,2006,177000,48,/osobni/detail/fiat/grande-punto/18458245?goFrom=list
Volkswagen,Passat,89800,2006,197199,103,/osobni/detail/volkswagen/passat/18808000?goFrom=list
Nissan,X-Trail,89800,2004,185335,100,/osobni/detail/nissan/x-trail/18799938?goFrom=list
Mini,Cooper,89800,2004,192000,125,/osobni/detail/mini/cooper/18765746?goFrom=list
Suzuki,Jimny,89800,2003,161000,60,/osobni/detail/suzuki/jimny/18808463?goFrom=list
Volkswagen,Sharan,89800,2001,199859,110,/osobni/detail/volkswagen/sharan/18057717?goFrom=list
Ford,Fiesta,89877,2009,81200,60,/osobni/detail/ford/fiesta/18709008?goFrom=list
Renault,Clio,89877,2009,149200,55,/osobni/detail/renault/clio/17341017?goFrom=list
Peugeot,207,89877,2008,105400,54,/osobni/detail/peugeot/207/18644548?goFrom=list
Citroën,C4,89877,2008,119600,65,/osobni/detail/citroen/c4/18810873?goFrom=list
Opel,Corsa,89877,2008,129400,59,/osobni/detail/opel/corsa/18563788?goFrom=list
Peugeot,207,89877,2008,142500,50,/osobni/detail/peugeot/207/18659166?goFrom=list
Peugeot,207,89877,2008,143500,70,/osobni/detail/peugeot/207/17124071?goFrom=list
Opel,Astra,89877,2007,138300,74,/osobni/detail/opel/astra/18615637?goFrom=list
Toyota,Corolla,89877,2005,197900,85,/osobni/detail/toyota/corolla/18412610?goFrom=list
Ford,Ka,89900,2014,104000,51,/osobni/detail/ford/ka/18060205?goFrom=list
Renault,Clio,89900,2013,77736,55,/osobni/detail/renault/clio/18302074?goFrom=list
Škoda,Fabia,89900,2013,198099,44,/osobni/detail/skoda/fabia/18351314?goFrom=list
Opel,Corsa,89900,2012,86361,63,/osobni/detail/opel/corsa/18543744?goFrom=list
Nissan,Micra,89900,2012,86550,59,/osobni/detail/nissan/micra/18749074?goFrom=list
Ford,Fiesta,89900,2012,121911,44,/osobni/detail/ford/fiesta/18722733?goFrom=list
Opel,Astra,89900,2012,172505,81,/osobni/detail/opel/astra/18638891?goFrom=list
Chevrolet,Aveo,89900,2012,175282,63,/osobni/detail/chevrolet/aveo/18575603?goFrom=list
Chevrolet,Aveo,89900,2012,175282,63,/osobni/detail/chevrolet/aveo/18575602?goFrom=list
Škoda,Fabia,89900,2012,184597,63,/osobni/detail/skoda/fabia/18741000?goFrom=list
Peugeot,207,89900,2011,130897,50,/osobni/detail/peugeot/207/18769936?goFrom=list
Škoda,Fabia,89900,2011,145000,44,/osobni/detail/skoda/fabia/18673418?goFrom=list
Seat,Ibiza,89900,2011,158000,77,/osobni/detail/seat/ibiza/18672761?goFrom=list
Škoda,Fabia,89900,2011,185000,63,/osobni/detail/skoda/fabia/18748170?goFrom=list
Daihatsu,Sirion,89900,2010,40000,51,/osobni/detail/daihatsu/sirion/18569361?goFrom=list
Nissan,Micra,89900,2010,59882,48,/osobni/detail/nissan/micra/18812748?goFrom=list
Škoda,Fabia,89900,2010,77383,44,/osobni/detail/skoda/fabia/18160113?goFrom=list
Škoda,Fabia,89900,2010,101696,44,/osobni/detail/skoda/fabia/18787138?goFrom=list
Citroën,Xsara Picasso,89900,2010,132000,80,/osobni/detail/citroen/xsara-picasso/18730270?goFrom=list
Dacia,Sandero,89900,2010,138180,64,/osobni/detail/dacia/sandero/18760985?goFrom=list
Škoda,Octavia,89900,2010,139326,75,/osobni/detail/skoda/octavia/18679038?goFrom=list
Dacia,Sandero,89900,2010,160000,64,/osobni/detail/dacia/sandero/18791343?goFrom=list
Ford,Focus,89900,2010,160000,80,/osobni/detail/ford/focus/18349920?goFrom=list
Škoda,Fabia,89900,2010,162000,55,/osobni/detail/skoda/fabia/17424583?goFrom=list
Škoda,Fabia,89900,2010,163719,51,/osobni/detail/skoda/fabia/18785695?goFrom=list
Kia,Venga,89900,2010,179000,66,/osobni/detail/kia/venga/18454937?goFrom=list
Hyundai,i20,89900,2009,45000,57,/osobni/detail/hyundai/i20/18733848?goFrom=list
Opel,Meriva,89900,2009,94300,77,/osobni/detail/opel/meriva/18763625?goFrom=list
Škoda,Fabia,89900,2009,99201,51,/osobni/detail/skoda/fabia/18664015?goFrom=list
Ford,Fusion,89900,2009,99500,59,/osobni/detail/ford/fusion/18759072?goFrom=list
Suzuki,SX4,89900,2009,107000,79,/osobni/detail/suzuki/sx4/18335295?goFrom=list
Ford,Focus,89900,2009,107253,59,/osobni/detail/ford/focus/17522076?goFrom=list
Škoda,Fabia,89900,2009,110879,51,/osobni/detail/skoda/fabia/18720936?goFrom=list
Citroën,C4,89900,2009,113000,80,/osobni/detail/citroen/c4/18771271?goFrom=list
Škoda,Fabia,89900,2009,120238,51,/osobni/detail/skoda/fabia/18636499?goFrom=list
Hyundai,i10,89900,2009,120874,49,/osobni/detail/hyundai/i10/18774921?goFrom=list
Subaru,Outback,89900,2009,123457,110,/osobni/detail/subaru/outback/18724689?goFrom=list
Hyundai,i30,89900,2009,130335,66,/osobni/detail/hyundai/i30/18593674?goFrom=list
Ford,Fusion,89900,2009,133197,55,/osobni/detail/ford/fusion/18647625?goFrom=list
Alfa Romeo,MiTo,89900,2009,135000,58,/osobni/detail/alfa-romeo/mito/18773796?goFrom=list
Škoda,Fabia,89900,2009,140853,51,/osobni/detail/skoda/fabia/18649973?goFrom=list
Renault,Clio,89900,2009,143790,74,/osobni/detail/renault/clio/18740865?goFrom=list
Fiat,Panda,89900,2009,151000,44,/osobni/detail/fiat/panda/18704529?goFrom=list
Škoda,Roomster,89900,2009,152668,51,/osobni/detail/skoda/roomster/18666538?goFrom=list
Opel,Vectra,89900,2009,156905,88,/osobni/detail/opel/vectra/18696702?goFrom=list
Citroën,C4 Picasso,89900,2009,164646,80,/osobni/detail/citroen/c4-picasso/18725956?goFrom=list
Citroën,C3 Picasso,89900,2009,167653,66,/osobni/detail/citroen/c3-picasso/17247103?goFrom=list
Škoda,Fabia,89900,2009,171000,63,/osobni/detail/skoda/fabia/18787352?goFrom=list
Ford,Focus,89900,2009,174329,107,/osobni/detail/ford/focus/18714240?goFrom=list
Citroën,C3 Picasso,89900,2009,177600,70,/osobni/detail/citroen/c3-picasso/18401927?goFrom=list
Citroën,C4 Picasso,89900,2009,179100,80,/osobni/detail/citroen/c4-picasso/18785466?goFrom=list
Kia,Cee´d,89900,2009,180000,80,/osobni/detail/kia/cee-d/18107616?goFrom=list
